date,matchup,bet_home,won,pnl
2024-02-02,Boston Celtics vs Los Angeles Lakers,True,False,4.0
2024-02-02,New York Knicks vs Indiana Pacers,True,True,13.0
2024-02-02,Memphis Grizzlies vs Cleveland Cavaliers,True,False,3.0
2024-02-03,Detroit Pistons vs LA Clippers,True,False,-7.0
2024-02-03,Washington Wizards vs Miami Heat,True,False,-17.0
2024-02-03,Houston Rockets vs Toronto Raptors,True,True,-8.0
2024-02-03,Memphis Grizzlies vs Golden State Warriors,True,False,-18.0
2024-02-03,Indiana Pacers vs Sacramento Kings,True,False,-28.0
2024-02-03,Minnesota Timberwolves vs Orlando Magic,True,False,-38.0
2024-02-03,Atlanta Hawks vs Phoenix Suns,True,True,-29.0
2024-02-03,San Antonio Spurs vs New Orleans Pelicans,True,False,-39.0
2024-02-03,Oklahoma City Thunder vs Charlotte Hornets,True,True,-30.0
2024-02-03,Philadelphia 76ers vs Brooklyn Nets,True,False,-40.0
2024-02-03,Denver Nuggets vs Portland Trail Blazers,True,True,-31.0
2024-02-04,San Antonio Spurs vs Cleveland Cavaliers,True,False,-41.0
2024-02-04,Detroit Pistons vs Orlando Magic,True,False,-51.0
2024-02-04,Atlanta Hawks vs Golden State Warriors,True,True,-42.0
2024-02-04,New York Knicks vs Los Angeles Lakers,True,False,-52.0
2024-02-04,Dallas Mavericks vs Milwaukee Bucks,True,False,-62.0
2024-02-04,Washington Wizards vs Phoenix Suns,True,False,-72.0
2024-02-04,Charlotte Hornets vs Indiana Pacers,True,False,-82.0
2024-02-04,Boston Celtics vs Memphis Grizzlies,True,True,-73.0
2024-02-04,Chicago Bulls vs Sacramento Kings,True,False,-83.0
2024-02-04,Miami Heat vs LA Clippers,True,False,-93.0
2024-02-05,Minnesota Timberwolves vs Houston Rockets,True,True,9.0
2024-02-05,Utah Jazz vs Milwaukee Bucks,True,True,18.0
2024-02-05,Denver Nuggets vs Portland Trail Blazers,True,True,27.0
2024-02-05,Oklahoma City Thunder vs Toronto Raptors,True,True,36.0
2024-02-06,Brooklyn Nets vs Golden State Warriors,True,False,26.0
2024-02-06,New Orleans Pelicans vs Toronto Raptors,True,True,35.0
2024-02-06,Atlanta Hawks vs LA Clippers,True,False,25.0
2024-02-06,Charlotte Hornets vs Los Angeles Lakers,True,False,15.0
2024-02-06,Cleveland Cavaliers vs Sacramento Kings,True,True,24.0
2024-02-06,Philadelphia 76ers vs Dallas Mavericks,True,False,14.0
2024-02-07,Utah Jazz vs Oklahoma City Thunder,True,True,23.0
2024-02-07,Brooklyn Nets vs Dallas Mavericks,True,False,13.0
2024-02-07,Phoenix Suns vs Milwaukee Bucks,True,True,22.0
2024-02-07,Chicago Bulls vs Minnesota Timberwolves,True,True,31.0
2024-02-07,New York Knicks vs Memphis Grizzlies,True,True,40.0
2024-02-07,Miami Heat vs Orlando Magic,True,True,49.0
2024-02-07,Indiana Pacers vs Houston Rockets,True,True,58.0
2024-02-08,Miami Heat vs San Antonio Spurs,True,True,67.0
2024-02-08,LA Clippers vs New Orleans Pelicans,True,False,57.0
2024-02-08,Sacramento Kings vs Detroit Pistons,True,False,47.0
2024-02-08,Philadelphia 76ers vs Golden State Warriors,True,False,37.0
2024-02-08,Charlotte Hornets vs Toronto Raptors,True,False,27.0
2024-02-08,Washington Wizards vs Cleveland Cavaliers,True,False,17.0
2024-02-08,Boston Celtics vs Atlanta Hawks,True,True,26.0
2024-02-09,Brooklyn Nets vs Cleveland Cavaliers,True,False,16.0
2024-02-09,Indiana Pacers vs Golden State Warriors,True,False,6.0
2024-02-09,Orlando Magic vs San Antonio Spurs,True,True,15.0
2024-02-09,Milwaukee Bucks vs Minnesota Timberwolves,True,False,5.0
2024-02-09,New York Knicks vs Dallas Mavericks,True,False,-5.0
2024-02-09,Portland Trail Blazers vs Detroit Pistons,True,False,-15.0
2024-02-09,Phoenix Suns vs Utah Jazz,True,True,-6.0
2024-02-09,Memphis Grizzlies vs Chicago Bulls,True,False,-16.0
2024-02-09,Los Angeles Lakers vs Denver Nuggets,True,False,-26.0
2024-02-10,Dallas Mavericks vs Oklahoma City Thunder,True,True,-17.0
2024-02-10,Sacramento Kings vs Denver Nuggets,True,True,-8.0
2024-02-10,LA Clippers vs Detroit Pistons,True,True,1.0
2024-02-10,Philadelphia 76ers vs Atlanta Hawks,True,False,-9.0
2024-02-10,Boston Celtics vs Washington Wizards,True,True,0.0
2024-02-10,Milwaukee Bucks vs Charlotte Hornets,True,True,9.0
2024-02-10,Los Angeles Lakers vs New Orleans Pelicans,True,True,18.0
2024-02-10,Toronto Raptors vs Houston Rockets,True,True,27.0
2024-02-10,Brooklyn Nets vs San Antonio Spurs,True,True,36.0
2024-02-11,Miami Heat vs Boston Celtics,True,False,26.0
2024-02-11,New York Knicks vs Indiana Pacers,True,False,16.0
2024-02-11,Orlando Magic vs Chicago Bulls,True,True,25.0
2024-02-11,Oklahoma City Thunder vs Sacramento Kings,True,True,34.0
2024-02-11,Portland Trail Blazers vs New Orleans Pelicans,True,False,24.0
2024-02-11,Washington Wizards vs Philadelphia 76ers,True,False,14.0
2024-02-11,Charlotte Hornets vs Memphis Grizzlies,True,True,23.0
2024-02-11,Toronto Raptors vs Cleveland Cavaliers,True,False,13.0
2024-02-11,Atlanta Hawks vs Houston Rockets,True,True,22.0
2024-02-11,Golden State Warriors vs Phoenix Suns,True,True,31.0
2024-02-13,Dallas Mavericks vs Washington Wizards,True,True,9.0
2024-02-13,Memphis Grizzlies vs New Orleans Pelicans,True,False,-1.0
2024-02-13,Toronto Raptors vs San Antonio Spurs,True,False,-11.0
2024-02-13,Milwaukee Bucks vs Denver Nuggets,True,True,-2.0
2024-02-13,Cleveland Cavaliers vs Philadelphia 76ers,True,False,-12.0
2024-02-13,Houston Rockets vs New York Knicks,True,True,-3.0
2024-02-13,LA Clippers vs Minnesota Timberwolves,True,False,-13.0
2024-02-13,Charlotte Hornets vs Indiana Pacers,True,True,-4.0
2024-02-13,Utah Jazz vs Golden State Warriors,True,False,-14.0
2024-02-13,Atlanta Hawks vs Chicago Bulls,True,False,-24.0
2024-02-14,Portland Trail Blazers vs Minnesota Timberwolves,True,False,-34.0
