id,date,home_team,away_team,prob_home,prob_away,prob_mc_home,prob_mc_away,odd_home,odd_away,prediction,confidence,home_score,away_score,winner,correct,timestamp,fgm,fga,fg3m,tov,oreb,dreb,fta,ftm,ast,stl,blk,pf,pts,opp_fgm,opp_fga,opp_fg3m,opp_tov,opp_oreb,opp_dreb,opp_fta,opp_ftm,opp_ast,opp_stl,opp_blk,opp_pf,opp_pts,predicted_spread,predicted_total,ci_lower,ci_upper
2024-12-19_SAC_LAL,2024-12-19,SAC,LAL,,,,,,,N/A,N/A,113,113,AWAY,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.0,94.0,12.0,10.0,14.0,39.0,30.0,25.0,22.0,8.0,10.0,,113.0,0.0,0.0,0.0,0.0
2024-12-15_LAL_MEM,2024-12-15,LAL,MEM,,,,,,,N/A,N/A,116,116,HOME,,2025-11-26 19:08:43,39.0,82.0,10.0,21.0,10.0,34.0,39.0,28.0,23.0,10.0,7.0,,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-12-13_MIN_LAL,2024-12-13,MIN,LAL,,,,,,,N/A,N/A,87,87,HOME,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,86.0,10.0,21.0,15.0,38.0,17.0,11.0,17.0,7.0,6.0,,87.0,0.0,0.0,0.0,0.0
2024-12-08_LAL_POR,2024-12-08,LAL,POR,,,,,,,N/A,N/A,107,107,HOME,,2025-11-26 19:08:43,38.0,83.0,13.0,11.0,8.0,32.0,21.0,18.0,25.0,14.0,7.0,,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-12-04_MIA_LAL,2024-12-04,MIA,LAL,,,,,,,N/A,N/A,93,93,HOME,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,88.0,5.0,13.0,12.0,24.0,19.0,14.0,29.0,9.0,4.0,,93.0,0.0,0.0,0.0,0.0
2024-12-02_MIN_LAL,2024-12-02,MIN,LAL,,,,,,,N/A,N/A,80,80,HOME,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,79.0,6.0,20.0,9.0,30.0,14.0,10.0,19.0,8.0,2.0,,80.0,0.0,0.0,0.0,0.0
2024-12-01_UTA_LAL,2024-12-01,UTA,LAL,,,,,,,N/A,N/A,105,105,AWAY,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,88.0,7.0,5.0,10.0,32.0,25.0,20.0,23.0,7.0,4.0,,105.0,0.0,0.0,0.0,0.0
2024-11-29_LAL_OKC,2024-11-29,LAL,OKC,,,,,,,N/A,N/A,93,93,AWAY,,2025-11-26 19:08:43,33.0,73.0,11.0,17.0,8.0,39.0,21.0,16.0,25.0,4.0,6.0,,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-27_SAS_LAL,2024-11-27,SAS,LAL,,,,,,,N/A,N/A,119,119,AWAY,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,48.0,90.0,13.0,13.0,11.0,35.0,10.0,10.0,31.0,8.0,3.0,,119.0,0.0,0.0,0.0,0.0
2024-11-26_PHX_LAL,2024-11-26,PHX,LAL,,,,,,,N/A,N/A,100,100,HOME,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,85.0,8.0,12.0,7.0,35.0,25.0,18.0,25.0,7.0,6.0,,100.0,0.0,0.0,0.0,0.0
2024-11-21_LAL_ORL,2024-11-21,LAL,ORL,,,,,,,N/A,N/A,118,118,AWAY,,2025-11-26 19:08:43,44.0,87.0,13.0,10.0,9.0,27.0,26.0,17.0,21.0,4.0,6.0,,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-19_LAL_UTA,2024-11-19,LAL,UTA,,,,,,,N/A,N/A,124,124,HOME,,2025-11-26 19:08:43,42.0,76.0,14.0,14.0,6.0,28.0,36.0,26.0,30.0,9.0,5.0,,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-15_SAS_LAL,2024-11-15,SAS,LAL,,,,,,,N/A,N/A,120,120,AWAY,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,44.0,88.0,14.0,10.0,10.0,31.0,23.0,18.0,27.0,10.0,3.0,,120.0,0.0,0.0,0.0,0.0
2024-11-13_LAL_MEM,2024-11-13,LAL,MEM,,,,,,,N/A,N/A,128,128,HOME,,2025-11-26 19:08:43,43.0,85.0,20.0,18.0,7.0,35.0,32.0,22.0,31.0,7.0,5.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-10_LAL_TOR,2024-11-10,LAL,TOR,,,,,,,N/A,N/A,123,123,HOME,,2025-11-26 19:08:43,44.0,86.0,12.0,5.0,10.0,23.0,28.0,23.0,30.0,9.0,4.0,,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-08_LAL_PHI,2024-11-08,LAL,PHI,,,,,,,N/A,N/A,116,116,HOME,,2025-11-26 19:08:43,44.0,85.0,16.0,11.0,5.0,40.0,14.0,12.0,28.0,1.0,13.0,,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-06_MEM_LAL,2024-11-06,MEM,LAL,,,,,,,N/A,N/A,114,114,HOME,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.0,93.0,15.0,11.0,9.0,28.0,21.0,17.0,23.0,10.0,1.0,,114.0,0.0,0.0,0.0,0.0
2024-11-04_DET_LAL,2024-11-04,DET,LAL,,,,,,,N/A,N/A,103,103,HOME,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,85.0,9.0,13.0,7.0,30.0,27.0,20.0,28.0,8.0,1.0,,103.0,0.0,0.0,0.0,0.0
2024-11-01_TOR_LAL,2024-11-01,TOR,LAL,,,,,,,N/A,N/A,131,131,AWAY,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.0,88.0,11.0,10.0,9.0,34.0,41.0,36.0,29.0,6.0,5.0,,131.0,0.0,0.0,0.0,0.0
2024-10-28_PHX_LAL,2024-10-28,PHX,LAL,,,,,,,N/A,N/A,105,105,HOME,,2025-11-26 19:08:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,94.0,14.0,11.0,11.0,35.0,18.0,13.0,25.0,5.0,6.0,,105.0,0.0,0.0,0.0,0.0
2024-10-26_LAL_SAC,2024-10-26,LAL,SAC,,,,,,,N/A,N/A,131,131,HOME,,2025-11-26 19:08:43,48.0,92.0,14.0,19.0,13.0,32.0,24.0,21.0,32.0,8.0,3.0,,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-10-25_LAL_PHX,2024-10-25,LAL,PHX,,,,,,,N/A,N/A,123,123,HOME,,2025-11-26 19:08:43,40.0,75.0,14.0,12.0,6.0,31.0,39.0,29.0,33.0,10.0,5.0,,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-10-22_LAL_MIN,2024-10-22,LAL,MIN,,,,,,,N/A,N/A,110,110,HOME,,2025-11-26 19:08:43,42.0,95.0,5.0,7.0,15.0,31.0,25.0,21.0,22.0,7.0,8.0,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_MIA_WAS,2025-04-13,MIA,WAS,,,,,,,N/A,N/A,118,118,AWAY,,2025-11-26 19:08:44,49.0,98.0,10.0,8.0,9.0,37.0,12.0,10.0,28.0,8.0,6.0,,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-07_MIA_PHI,2025-04-07,MIA,PHI,,,,,,,N/A,N/A,117,117,HOME,,2025-11-26 19:08:44,45.0,89.0,16.0,13.0,10.0,37.0,15.0,11.0,26.0,7.0,6.0,,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-05_MIA_MIL,2025-04-05,MIA,MIL,,,,,,,N/A,N/A,115,115,AWAY,,2025-11-26 19:08:44,43.0,102.0,15.0,10.0,12.0,40.0,16.0,14.0,24.0,4.0,1.0,,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-03_MIA_MEM,2025-04-03,MIA,MEM,,,,,,,N/A,N/A,108,108,AWAY,,2025-11-26 19:08:44,39.0,95.0,14.0,11.0,15.0,32.0,19.0,16.0,24.0,11.0,8.0,,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-03-31_WAS_MIA,2025-03-31,WAS,MIA,,,,,,,N/A,N/A,120,120,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,93.0,9.0,17.0,15.0,47.0,24.0,17.0,29.0,12.0,2.0,,120.0,0.0,0.0,0.0,0.0
2025-03-29_PHI_MIA,2025-03-29,PHI,MIA,,,,,,,N/A,N/A,118,118,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,44.0,93.0,20.0,9.0,16.0,31.0,13.0,10.0,33.0,12.0,4.0,,118.0,0.0,0.0,0.0,0.0
2025-03-23_MIA_CHA,2025-03-23,MIA,CHA,,,,,,,N/A,N/A,122,122,HOME,,2025-11-26 19:08:44,47.0,82.0,12.0,10.0,7.0,25.0,20.0,16.0,27.0,10.0,4.0,,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-03-19_MIA_DET,2025-03-19,MIA,DET,,,,,,,N/A,N/A,113,113,AWAY,,2025-11-26 19:08:44,44.0,90.0,10.0,13.0,11.0,26.0,18.0,15.0,24.0,7.0,5.0,,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-03-17_NYK_MIA,2025-03-17,NYK,MIA,,,,,,,N/A,N/A,95,95,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,82.0,6.0,20.0,9.0,30.0,12.0,11.0,23.0,9.0,6.0,,95.0,0.0,0.0,0.0,0.0
2025-03-15_MEM_MIA,2025-03-15,MEM,MIA,,,,,,,N/A,N/A,91,91,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,88.0,9.0,14.0,10.0,27.0,15.0,12.0,24.0,6.0,4.0,,91.0,0.0,0.0,0.0,0.0
2025-03-10_MIA_CHA,2025-03-10,MIA,CHA,,,,,,,N/A,N/A,102,102,AWAY,,2025-11-26 19:08:44,39.0,85.0,10.0,16.0,11.0,35.0,20.0,14.0,24.0,7.0,3.0,,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-03-07_MIA_MIN,2025-03-07,MIA,MIN,,,,,,,N/A,N/A,104,104,AWAY,,2025-11-26 19:08:44,41.0,89.0,14.0,9.0,7.0,34.0,11.0,8.0,29.0,7.0,2.0,,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-03-03_MIA_WAS,2025-03-03,MIA,WAS,,,,,,,N/A,N/A,106,106,HOME,,2025-11-26 19:08:44,39.0,82.0,13.0,11.0,5.0,43.0,18.0,15.0,31.0,10.0,4.0,,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-03-02_MIA_NYK,2025-03-02,MIA,NYK,,,,,,,N/A,N/A,112,112,AWAY,,2025-11-26 19:08:44,45.0,84.0,11.0,12.0,3.0,31.0,16.0,11.0,29.0,5.0,6.0,,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-02-28_MIA_IND,2025-02-28,MIA,IND,,,,,,,N/A,N/A,125,125,HOME,,2025-11-26 19:08:44,48.0,84.0,17.0,14.0,12.0,27.0,13.0,12.0,34.0,7.0,4.0,,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-02-23_MIL_MIA,2025-02-23,MIL,MIA,,,,,,,N/A,N/A,113,113,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.0,88.0,9.0,9.0,10.0,36.0,26.0,22.0,25.0,3.0,3.0,,113.0,0.0,0.0,0.0,0.0
2025-02-21_TOR_MIA,2025-02-21,TOR,MIA,,,,,,,N/A,N/A,120,120,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,46.0,90.0,13.0,12.0,8.0,36.0,18.0,15.0,20.0,8.0,3.0,,120.0,0.0,0.0,0.0,0.0
2025-02-12_OKC_MIA,2025-02-12,OKC,MIA,,,,,,,N/A,N/A,101,101,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,79.0,11.0,16.0,10.0,35.0,25.0,18.0,24.0,7.0,5.0,,101.0,0.0,0.0,0.0,0.0
2025-02-07_BKN_MIA,2025-02-07,BKN,MIA,,,,,,,N/A,N/A,86,86,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,90.0,12.0,14.0,11.0,28.0,12.0,10.0,23.0,9.0,5.0,,86.0,0.0,0.0,0.0,0.0
2025-02-05_PHI_MIA,2025-02-05,PHI,MIA,,,,,,,N/A,N/A,108,108,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,83.0,14.0,22.0,13.0,41.0,20.0,16.0,25.0,3.0,4.0,,108.0,0.0,0.0,0.0,0.0
2025-02-01_SAS_MIA,2025-02-01,SAS,MIA,,,,,,,N/A,N/A,105,105,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.0,89.0,13.0,13.0,12.0,40.0,17.0,10.0,30.0,7.0,5.0,,105.0,0.0,0.0,0.0,0.0
2025-01-27_MIA_ORL,2025-01-27,MIA,ORL,,,,,,,N/A,N/A,125,125,HOME,,2025-11-26 19:08:44,48.0,92.0,15.0,16.0,5.0,38.0,21.0,14.0,34.0,9.0,2.0,,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-25_BKN_MIA,2025-01-25,BKN,MIA,,,,,,,N/A,N/A,106,106,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,79.0,13.0,22.0,12.0,39.0,24.0,23.0,22.0,9.0,6.0,,106.0,0.0,0.0,0.0,0.0
2025-01-23_MIL_MIA,2025-01-23,MIL,MIA,,,,,,,N/A,N/A,96,96,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,92.0,12.0,10.0,13.0,37.0,21.0,16.0,26.0,3.0,3.0,,96.0,0.0,0.0,0.0,0.0
2025-01-21_MIA_POR,2025-01-21,MIA,POR,,,,,,,N/A,N/A,107,107,AWAY,,2025-11-26 19:08:44,41.0,93.0,14.0,8.0,12.0,33.0,12.0,11.0,26.0,2.0,3.0,,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-19_MIA_SAS,2025-01-19,MIA,SAS,,,,,,,N/A,N/A,128,128,HOME,,2025-11-26 19:08:44,50.0,95.0,18.0,11.0,12.0,37.0,10.0,10.0,35.0,8.0,6.0,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-11_POR_MIA,2025-01-11,POR,MIA,,,,,,,N/A,N/A,119,119,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,44.0,92.0,19.0,10.0,8.0,35.0,16.0,12.0,31.0,13.0,5.0,,119.0,0.0,0.0,0.0,0.0
2025-01-09_UTA_MIA,2025-01-09,UTA,MIA,,,,,,,N/A,N/A,97,97,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,91.0,14.0,14.0,13.0,36.0,15.0,11.0,26.0,10.0,7.0,,97.0,0.0,0.0,0.0,0.0
2025-01-06_SAC_MIA,2025-01-06,SAC,MIA,,,,,,,N/A,N/A,118,118,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,102.0,11.0,13.0,12.0,41.0,27.0,21.0,25.0,14.0,6.0,,118.0,0.0,0.0,0.0,0.0
2025-01-04_MIA_UTA,2025-01-04,MIA,UTA,,,,,,,N/A,N/A,100,100,AWAY,,2025-11-26 19:08:44,35.0,80.0,9.0,15.0,5.0,27.0,30.0,21.0,25.0,9.0,7.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-01-02_MIA_IND,2025-01-02,MIA,IND,,,,,,,N/A,N/A,115,115,AWAY,,2025-11-26 19:08:44,43.0,75.0,11.0,14.0,5.0,34.0,21.0,18.0,34.0,6.0,6.0,,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-12-26_ORL_MIA,2024-12-26,ORL,MIA,,,,,,,N/A,N/A,89,89,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,76.0,15.0,20.0,7.0,28.0,14.0,12.0,21.0,14.0,6.0,,89.0,0.0,0.0,0.0,0.0
2024-12-23_MIA_BKN,2024-12-23,MIA,BKN,,,,,,,N/A,N/A,110,110,HOME,,2025-11-26 19:08:44,36.0,73.0,17.0,15.0,5.0,39.0,24.0,21.0,27.0,6.0,3.0,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-12-21_ORL_MIA,2024-12-21,ORL,MIA,,,,,,,N/A,N/A,114,114,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,75.0,9.0,14.0,7.0,31.0,42.0,33.0,16.0,7.0,2.0,,114.0,0.0,0.0,0.0,0.0
2024-12-20_MIA_OKC,2024-12-20,MIA,OKC,,,,,,,N/A,N/A,97,97,AWAY,,2025-11-26 19:08:44,36.0,83.0,12.0,18.0,7.0,34.0,20.0,13.0,20.0,9.0,3.0,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-12-16_DET_MIA,2024-12-16,DET,MIA,,,,,,,N/A,N/A,124,124,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.0,99.0,12.0,13.0,9.0,35.0,24.0,22.0,30.0,16.0,2.0,,124.0,0.0,0.0,0.0,0.0
2024-12-12_MIA_TOR,2024-12-12,MIA,TOR,,,,,,,N/A,N/A,114,114,HOME,,2025-11-26 19:08:44,40.0,83.0,13.0,15.0,11.0,41.0,32.0,21.0,21.0,4.0,3.0,,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-12-07_MIA_PHX,2024-12-07,MIA,PHX,,,,,,,N/A,N/A,121,121,HOME,,2025-11-26 19:08:44,45.0,86.0,13.0,11.0,11.0,30.0,23.0,18.0,30.0,9.0,4.0,,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-12-01_TOR_MIA,2024-12-01,TOR,MIA,,,,,,,N/A,N/A,116,116,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39.0,88.0,15.0,14.0,12.0,33.0,28.0,23.0,25.0,11.0,4.0,,116.0,0.0,0.0,0.0,0.0
2024-11-29_MIA_TOR,2024-11-29,MIA,TOR,,,,,,,N/A,N/A,121,121,HOME,,2025-11-26 19:08:44,43.0,94.0,21.0,8.0,9.0,24.0,17.0,14.0,32.0,10.0,0.0,,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-27_CHA_MIA,2024-11-27,CHA,MIA,,,,,,,N/A,N/A,98,98,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,73.0,14.0,18.0,4.0,40.0,22.0,18.0,21.0,6.0,5.0,,98.0,0.0,0.0,0.0,0.0
2024-11-26_MIA_MIL,2024-11-26,MIA,MIL,,,,,,,N/A,N/A,103,103,AWAY,,2025-11-26 19:08:44,35.0,77.0,10.0,8.0,9.0,29.0,30.0,23.0,26.0,6.0,2.0,,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-18_MIA_PHI,2024-11-18,MIA,PHI,,,,,,,N/A,N/A,106,106,HOME,,2025-11-26 19:08:44,36.0,87.0,13.0,13.0,9.0,44.0,23.0,21.0,26.0,10.0,2.0,,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-17_IND_MIA,2024-11-17,IND,MIA,,,,,,,N/A,N/A,110,110,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,90.0,19.0,10.0,15.0,23.0,20.0,19.0,21.0,4.0,1.0,,110.0,0.0,0.0,0.0,0.0
2024-11-15_IND_MIA,2024-11-15,IND,MIA,,,,,,,N/A,N/A,124,124,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.0,87.0,15.0,10.0,4.0,32.0,23.0,19.0,27.0,16.0,1.0,,124.0,0.0,0.0,0.0,0.0
2024-11-12_DET_MIA,2024-11-12,DET,MIA,,,,,,,N/A,N/A,121,121,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,101.0,17.0,10.0,12.0,31.0,13.0,10.0,25.0,14.0,3.0,,121.0,0.0,0.0,0.0,0.0
2024-11-10_MIN_MIA,2024-11-10,MIN,MIA,,,,,,,N/A,N/A,95,95,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,77.0,11.0,22.0,6.0,37.0,22.0,16.0,18.0,14.0,9.0,,95.0,0.0,0.0,0.0,0.0
2024-11-06_PHX_MIA,2024-11-06,PHX,MIA,,,,,,,N/A,N/A,112,112,HOME,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40.0,92.0,13.0,10.0,13.0,30.0,20.0,19.0,27.0,12.0,3.0,,112.0,0.0,0.0,0.0,0.0
2024-11-04_MIA_SAC,2024-11-04,MIA,SAC,,,,,,,N/A,N/A,110,110,AWAY,,2025-11-26 19:08:44,37.0,85.0,15.0,10.0,8.0,28.0,30.0,21.0,24.0,9.0,6.0,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-11-02_WAS_MIA,2024-11-02,WAS,MIA,,,,,,,N/A,N/A,118,118,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,102.0,15.0,13.0,21.0,44.0,24.0,17.0,19.0,6.0,3.0,,118.0,0.0,0.0,0.0,0.0
2024-10-30_MIA_NYK,2024-10-30,MIA,NYK,,,,,,,N/A,N/A,107,107,AWAY,,2025-11-26 19:08:44,37.0,81.0,17.0,10.0,7.0,32.0,24.0,16.0,27.0,6.0,3.0,,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-10-28_MIA_DET,2024-10-28,MIA,DET,,,,,,,N/A,N/A,106,106,HOME,,2025-11-26 19:08:44,38.0,88.0,15.0,9.0,10.0,34.0,20.0,15.0,24.0,14.0,3.0,,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2024-10-26_CHA_MIA,2024-10-26,CHA,MIA,,,,,,,N/A,N/A,114,114,AWAY,,2025-11-26 19:08:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40.0,86.0,14.0,13.0,13.0,30.0,28.0,20.0,33.0,8.0,6.0,,114.0,0.0,0.0,0.0,0.0
